information set,action 0,action 1,action 2,action 3,action 4,action 5,action 6,action 7,action 8,action 9
1|1|2|12|1|0|5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1|1|2|12|1|5|7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1|1|2|12|1|5|0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1|1|2|12|1|7|6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1|1|2|12|1|5|6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1|1|2|12|1|7|5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1|1|2|12|2|6|5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1|1|2|12|2|5|6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1|1|2|12|2|8|8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1|1|2|12|2|8|6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1|1|2|12|2|6|8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1|1|2|12|0|7|8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1|1|2|1|0|0|0,0.9946206128748077,0.0,0.005379387125192276,0.0,0.0,0.0,0.0
1|1|2|0|0|8|9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1|1|2|1|0|8|8,0.07185174748421096,0.006609615092079663,0.12520940036825376,0.001510780177065803,0.1618905015428387,0.0315421678725393,0.601385787463012
1|1|2|1|0|7|8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1|1|2|1|0|7|6,0.9992833576926479,0.0004438851483350651,0.0,0.0002727571590171004,0.0,0.0,0.0
1|1|2|1|1|6|6,0.9834556244599403,0.0,3.8861077147135806e-05,3.8861077147135806e-05,0.009000933692793686,0.007426858615824603,3.8861077147135806e-05
1|1|2|1|1|5|6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1|1|2|1|1|5|4,0.9999101511561835,4.4924421908296066e-05,0.0,4.4924421908296066e-05,0.0,0.0,0.0
1|1|2|1|1|0|4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1|1|2|1|1|4|6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1|1|2|1|1|4|0,0.9998262357783874,0.0001737642216125644,0.0,0.0,0.0,0.0,0.0
1|1|2|1|1|6|5,0.9995254573743567,9.353444320419448e-05,0.0,9.353444320419448e-05,0.0,0.0,0.0002874737392350088
1|1|2|1|1|4|5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1|1|2|1|1|6|4,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0
1|1|2|1|0|0|6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1|1|2|1|0|6|8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
